repo,sha,date,week,month,weekday,message,type,scope
cisco,4024b20,2024-01-18,2024-W03,2024-01,Thursday,Alterado o arquivo readme.md,outro,geral
cisco,9dbeca2,2024-01-18,2024-W03,2024-01,Thursday,Alterado o arquivo readme.md,outro,geral
cisco,257b9c0,2024-01-18,2024-W03,2024-01,Thursday,Alterado o arquivo readme.md,outro,geral
cisco,5a0a968,2024-01-18,2024-W03,2024-01,Thursday,Alterado o arquivo readme.md,outro,geral
cisco,7c822f8,2024-01-18,2024-W03,2024-01,Thursday,Alterado o arquivo readme.md,outro,geral
cisco,61f8f0f,2024-01-18,2024-W03,2024-01,Thursday,Alterado o arquivo readme.md,outro,geral
cisco,a4dd661,2024-01-18,2024-W03,2024-01,Thursday,Alterado o arquivo readme.md,outro,geral
cisco,c27e46b,2024-01-18,2024-W03,2024-01,Thursday,Alterado o arquivo readme.md,outro,geral
cisco,cf10ffd,2024-01-18,2024-W03,2024-01,Thursday,Alterado o arquivo readme.md,outro,geral
cisco,84c8563,2024-01-18,2024-W03,2024-01,Thursday,Alterado o arquivo readme.md,outro,geral
cisco,4ac97f3,2024-01-18,2024-W03,2024-01,Thursday,Alterado o arquivo readme.md,outro,geral
cisco,c446d97,2024-01-18,2024-W03,2024-01,Thursday,Alterado o arquivo readme.md,outro,geral
cisco,3cad22d,2024-01-18,2024-W03,2024-01,Thursday,alterado  arquivo readme.md,outro,geral
cisco,5dae297,2024-01-18,2024-W03,2024-01,Thursday,alterado  arquivo readme.md,outro,geral
cisco,acdeff4,2024-01-18,2024-W03,2024-01,Thursday,alterado  arquivo readme.md,outro,geral
cisco,4a00104,2024-01-18,2024-W03,2024-01,Thursday,alterado  arquivo readme.md,outro,geral
cisco,4e22a4b,2024-01-18,2024-W03,2024-01,Thursday,alterado  arquivo readme.md,outro,geral
cisco,2706336,2024-01-17,2024-W03,2024-01,Wednesday,alterado  arquivo readme.md,outro,geral
cisco,831f26f,2024-01-17,2024-W03,2024-01,Wednesday,alterado  arquivo readme.md,outro,geral
cisco,cc7732a,2024-01-17,2024-W03,2024-01,Wednesday,alterado  arquivo readme.md,outro,geral
cisco,92c2c59,2024-01-17,2024-W03,2024-01,Wednesday,alterado  arquivo readme.md,outro,geral
cisco,d8cbcac,2024-01-17,2024-W03,2024-01,Wednesday,alterado  arquivo readme.md,outro,geral
cisco,aad3012,2024-01-17,2024-W03,2024-01,Wednesday,alterado  arquivo readme.md,outro,geral
cisco,d035502,2024-01-17,2024-W03,2024-01,Wednesday,Adicionado as pastas 01 e 02,outro,geral
cisco,7bf1d50,2024-01-17,2024-W03,2024-01,Wednesday,Alterado o arquivo readme.md,outro,geral
cisco,938eafa,2024-01-17,2024-W03,2024-01,Wednesday,Alterado o arquivo readme.md,outro,geral
cisco,d196a27,2024-01-17,2024-W03,2024-01,Wednesday,Alterado o arquivo readme.md,outro,geral
cisco,a52d09c,2024-01-17,2024-W03,2024-01,Wednesday,Alterado o arquivo readme.md,outro,geral
cisco,4c90b73,2024-01-17,2024-W03,2024-01,Wednesday,Alterado o arquivo readme.md,outro,geral
cisco,4ff9af1,2024-01-17,2024-W03,2024-01,Wednesday,Alterado o arquivo readme.md,outro,geral
cisco,b4c1cf5,2024-01-17,2024-W03,2024-01,Wednesday,Alterado o arquivo readme.md,outro,geral
cisco,84a39a8,2024-01-17,2024-W03,2024-01,Wednesday,Adicionado a pasta 05,outro,geral
cisco,19e4395,2024-01-10,2024-W02,2024-01,Wednesday,Alterado o arquivo readme.md,outro,geral
cisco,af9cb57,2024-01-10,2024-W02,2024-01,Wednesday,Alterado o arquivo readme.md,outro,geral
cisco,33eea6b,2024-01-10,2024-W02,2024-01,Wednesday,Alterado o arquivo readme.md,outro,geral
cisco,35c98ff,2024-01-10,2024-W02,2024-01,Wednesday,Adicionado a pasta 03 - Hypervisor do Tipo 2,outro,geral
cisco,15a1905,2024-01-10,2024-W02,2024-01,Wednesday,Atualizado o blueprint,outro,geral
cisco,9cb5561,2024-01-10,2024-W02,2024-01,Wednesday,Alterado o arquivo readme.md,outro,geral
cisco,388619c,2024-01-10,2024-W02,2024-01,Wednesday,Alterado o arquivo readme.md,outro,geral
cisco,c17c580,2024-01-10,2024-W02,2024-01,Wednesday,Alterado o arquivo readme.md,outro,geral
cisco,03863cb,2024-01-10,2024-W02,2024-01,Wednesday,Alterado o arquivo readme.md,outro,geral
cisco,263f14c,2024-01-10,2024-W02,2024-01,Wednesday,Alterado o arquivo readme.md,outro,geral
cisco,c7969e7,2024-01-10,2024-W02,2024-01,Wednesday,Alterado o arquivo readme.md,outro,geral
cisco,1f82bc0,2024-01-10,2024-W02,2024-01,Wednesday,Alterado o arquivo readme.md,outro,geral
cisco,8517326,2024-01-10,2024-W02,2024-01,Wednesday,Alterado o arquivo readme.md,outro,geral
cisco,c405880,2024-01-10,2024-W02,2024-01,Wednesday,Adicionado a pasta 02 - Hypervisor Tipo 01,outro,geral
cisco,85762c6,2024-01-09,2024-W02,2024-01,Tuesday,Alterado o arquivo readme.md,outro,geral
cisco,2e4e913,2024-01-09,2024-W02,2024-01,Tuesday,Adicionado a pasta 01 do ítem 02 - Virtualização,outro,geral
cisco,f5b86d1,2024-01-06,2024-W01,2024-01,Saturday,Alterad o arquivo readme.md,outro,geral
cisco,9514bda,2024-01-06,2024-W01,2024-01,Saturday,Alterad o arquivo readme.md,outro,geral
cisco,17c1c51,2024-01-06,2024-W01,2024-01,Saturday,Alterad o arquivo readme.md,outro,geral
cisco,b27a00c,2024-01-06,2024-W01,2024-01,Saturday,Alterad o arquivo readme.md,outro,geral
cisco,a67f1f6,2024-01-06,2024-W01,2024-01,Saturday,Alterad o arquivo readme.md,outro,geral
cisco,5f1cb71,2024-01-06,2024-W01,2024-01,Saturday,Alterad o arquivo readme.md,outro,geral
cisco,3ae9d34,2024-01-06,2024-W01,2024-01,Saturday,Alterad o arquivo readme.md,outro,geral
cisco,4b80d81,2024-01-06,2024-W01,2024-01,Saturday,Alterad o arquivo readme.md,outro,geral
cisco,bc5a118,2024-01-06,2024-W01,2024-01,Saturday,Alterad o arquivo readme.md,outro,geral
cisco,35f2a02,2024-01-06,2024-W01,2024-01,Saturday,Adicionado a pasta 08,outro,geral
cisco,826a1f6,2024-01-06,2024-W01,2024-01,Saturday,Alterado o arquivo readme.md,outro,geral
cisco,4bbc081,2024-01-06,2024-W01,2024-01,Saturday,Alterado o arquivo readme.md,outro,geral
cisco,3e65642,2024-01-06,2024-W01,2024-01,Saturday,Alterado o arquivo readme.md,outro,geral
cisco,0cc8e36,2024-01-06,2024-W01,2024-01,Saturday,Alterado o arquivo readme.md,outro,geral
cisco,2af208a,2024-01-06,2024-W01,2024-01,Saturday,Alterado o arquivo readme.md,outro,geral
cisco,c3b21da,2024-01-06,2024-W01,2024-01,Saturday,Alterado o arquivo readme.md,outro,geral
cisco,28ed145,2024-01-06,2024-W01,2024-01,Saturday,Alterado o arquivo readme.md,outro,geral
cisco,8166d18,2024-01-06,2024-W01,2024-01,Saturday,Alterado o arquivo readme.md,outro,geral
cisco,3a68da8,2024-01-06,2024-W01,2024-01,Saturday,Alterado o arquivo readme.md,outro,geral
cisco,e19b628,2024-01-06,2024-W01,2024-01,Saturday,Alterado o arquivo readme.md,outro,geral
cisco,4954122,2024-01-06,2024-W01,2024-01,Saturday,Alterado o arquivo readme.md,outro,geral
cisco,68d8c1d,2024-01-05,2024-W01,2024-01,Friday,Alterado o arquivo readme.md,outro,geral
cisco,98c8e5f,2024-01-05,2024-W01,2024-01,Friday,Alterado o arquivo readme.md,outro,geral
cisco,6dd6272,2024-01-05,2024-W01,2024-01,Friday,Alterado o arquivo readme.md,outro,geral
cisco,692045f,2024-01-05,2024-W01,2024-01,Friday,Adicionado a pasta 07,outro,geral
cisco,310228e,2024-01-05,2024-W01,2024-01,Friday,Adicionado a nova pasta 06,outro,geral
cisco,ce4bbf3,2024-01-05,2024-W01,2024-01,Friday,Adicionado a nova pasta 06,outro,geral
cisco,55d5355,2024-01-05,2024-W01,2024-01,Friday,Adicionado a nova pasta 06,outro,geral
cisco,bb977fa,2024-01-05,2024-W01,2024-01,Friday,Adicionado a nova pasta 06,outro,geral
cisco,0ceec52,2024-01-05,2024-W01,2024-01,Friday,Adicionado a nova pasta 06,outro,geral
cisco,273a996,2024-01-05,2024-W01,2024-01,Friday,Adicionado a nova pasta 06,outro,geral
cisco,c47df0b,2024-01-05,2024-W01,2024-01,Friday,Adicionado a nova pasta 06,outro,geral
cisco,85ba554,2024-01-05,2024-W01,2024-01,Friday,Apagado a pasta 5,outro,geral
cisco,143db2f,2024-01-05,2024-W01,2024-01,Friday,Alterado o arquivo readme.md,outro,geral
cisco,14bb0c9,2024-01-05,2024-W01,2024-01,Friday,Alterado o arquivo readme.md,outro,geral
cisco,52f1b18,2024-01-05,2024-W01,2024-01,Friday,Alterado o arquivo readme.md,outro,geral
cisco,0414aa1,2024-01-05,2024-W01,2024-01,Friday,Alterado o arquivo readme.md,outro,geral
cisco,6c89dd9,2024-01-05,2024-W01,2024-01,Friday,Alterado o arquivo readme.md,outro,geral
cisco,93c07c5,2024-01-05,2024-W01,2024-01,Friday,Alterado o arquivo readme.md,outro,geral
cisco,9d27a51,2024-01-05,2024-W01,2024-01,Friday,Alterado o arquivo readme.md,outro,geral
cisco,e47f271,2024-01-05,2024-W01,2024-01,Friday,Alterado o arquivo readme.md,outro,geral
cisco,23e6735,2024-01-05,2024-W01,2024-01,Friday,Alterado o nome da pasta 05,outro,geral
cisco,2b67935,2024-01-05,2024-W01,2024-01,Friday,Adicionado a pasta Blueprint,outro,geral
cisco,7a6efa4,2024-01-05,2024-W01,2024-01,Friday,Alterado o nome da pasta 05,outro,geral
cisco,6e639ee,2024-01-05,2024-W01,2024-01,Friday,Alterado o nome da pasta 05,outro,geral
cisco,8f52538,2024-01-05,2024-W01,2024-01,Friday,Aletardo o arquivo readme.md,outro,geral
cisco,84f4171,2024-01-05,2024-W01,2024-01,Friday,Aletardo o arquivo readme.md,outro,geral
cisco,abc9dac,2024-01-05,2024-W01,2024-01,Friday,Aletardo o arquivo readme.md,outro,geral
cisco,40b3ca2,2024-01-05,2024-W01,2024-01,Friday,Aletardo o arquivo readme.md,outro,geral
cisco,28a4b5b,2024-01-05,2024-W01,2024-01,Friday,Aletardo o arquivo readme.md,outro,geral
cisco,7819079,2024-01-05,2024-W01,2024-01,Friday,Aletardo o arquivo readme.md,outro,geral
cisco,1a8f2b9,2024-01-05,2024-W01,2024-01,Friday,Aletardo o arquivo readme.md,outro,geral
cisco,2be935e,2024-01-05,2024-W01,2024-01,Friday,Aletardo o arquivo readme.md,outro,geral
cisco,099a650,2024-01-05,2024-W01,2024-01,Friday,Aletardo o arquivo readme.md,outro,geral
cisco,52c7ccc,2024-01-05,2024-W01,2024-01,Friday,Aletardo o arquivo readme.md,outro,geral
cisco,936398f,2024-01-05,2024-W01,2024-01,Friday,Aletardo o arquivo readme.md,outro,geral
cisco,36e389e,2024-01-05,2024-W01,2024-01,Friday,Aletardo o arquivo readme.md,outro,geral
cisco,89d71a4,2024-01-04,2024-W01,2024-01,Thursday,Aletardo o arquivo readme.md,outro,geral
cisco,7bfffa4,2024-01-04,2024-W01,2024-01,Thursday,Aletardo o arquivo readme.md,outro,geral
cisco,6080ece,2024-01-04,2024-W01,2024-01,Thursday,Adicionado a pasta 05,outro,geral
cisco,3ee24b8,2024-01-04,2024-W01,2024-01,Thursday,Alterado o arquivo readme.md,outro,geral
cisco,1b512e8,2024-01-04,2024-W01,2024-01,Thursday,Alterado o arquivo readme.md,outro,geral
cisco,d4bc309,2024-01-04,2024-W01,2024-01,Thursday,Alterado o arquivo readme.md,outro,geral
cisco,c09c984,2024-01-04,2024-W01,2024-01,Thursday,Alterado o arquivo readme.md,outro,geral
cisco,1a2ca93,2024-01-04,2024-W01,2024-01,Thursday,Alterado o arquivo readme.md,outro,geral
cisco,97853c1,2024-01-04,2024-W01,2024-01,Thursday,Adicionado a pasta 04 Switching Distribuido e Centralizado,outro,geral
cisco,4c59080,2024-01-04,2024-W01,2024-01,Thursday,Alterado o arquivo readme.md,outro,geral
cisco,d07878f,2024-01-04,2024-W01,2024-01,Thursday,Alterado o arquivo readme.md,outro,geral
cisco,1d92bad,2024-01-04,2024-W01,2024-01,Thursday,Alterado o arquivo readme.md,outro,geral
cisco,90e3836,2024-01-04,2024-W01,2024-01,Thursday,Alterado o arquivo readme.md,outro,geral
cisco,ebacf2e,2024-01-04,2024-W01,2024-01,Thursday,Alterado o arquivo readme.md,outro,geral
cisco,1001e85,2024-01-04,2024-W01,2024-01,Thursday,Adicionado a pasta 03,outro,geral
cisco,195d1e6,2024-01-04,2024-W01,2024-01,Thursday,Alterado o arquivo readme.md,outro,geral
cisco,8f796fb,2024-01-04,2024-W01,2024-01,Thursday,Alterado o arquivo readme.md,outro,geral
cisco,fc77816,2024-01-03,2024-W01,2024-01,Wednesday,Alterado o arquivo readme.md,outro,geral
cisco,f999254,2024-01-03,2024-W01,2024-01,Wednesday,Alterado o arquivo readme.md,outro,geral
cisco,030f640,2024-01-03,2024-W01,2024-01,Wednesday,Alterado o arquivo readme.md,outro,geral
cisco,7268775,2024-01-03,2024-W01,2024-01,Wednesday,Alterado o arquivo readme.md,outro,geral
cisco,4a5afc7,2024-01-03,2024-W01,2024-01,Wednesday,Adicionado a pasta 02,outro,geral
cisco,0d9fa2a,2024-01-03,2024-W01,2024-01,Wednesday,Adicionado a pasta 02,outro,geral
cisco,0340333,2024-01-03,2024-W01,2024-01,Wednesday,Adicionado a pasta 02,outro,geral
cisco,2685ce1,2024-01-03,2024-W01,2024-01,Wednesday,Removido pasta de progresso,outro,geral
cisco,9fb0c65,2024-01-02,2024-W01,2024-01,Tuesday,Adicionado a pasta BLUEPRINT E PROGRESSO,outro,geral
cisco,eba8825,2024-01-02,2024-W01,2024-01,Tuesday,Adicionado a pasta 24,outro,geral
cisco,bdd1b4b,2023-12-30,2023-W52,2023-12,Saturday,Alterado o arquivo readme.md,outro,geral
cisco,d9a7067,2023-12-30,2023-W52,2023-12,Saturday,Alterado o arquivo readme.md,outro,geral
cisco,727a35b,2023-12-30,2023-W52,2023-12,Saturday,Alterado o arquivo readme.md,outro,geral
cisco,664d870,2023-12-30,2023-W52,2023-12,Saturday,Alterado o arquivo readme.md,outro,geral
cisco,3eefb5d,2023-12-30,2023-W52,2023-12,Saturday,Alterado o arquivo readme.md,outro,geral
cisco,4100473,2023-12-30,2023-W52,2023-12,Saturday,Alterado o arquivo readme.md,outro,geral
cisco,0ce38d2,2023-12-30,2023-W52,2023-12,Saturday,Alterado o arquivo readme.md,outro,geral
cisco,a026472,2023-12-30,2023-W52,2023-12,Saturday,Alterado o arquivo readme.md,outro,geral
cisco,1af92ec,2023-12-30,2023-W52,2023-12,Saturday,Alterado o arquivo readme.md,outro,geral
cisco,fa57ca6,2023-12-30,2023-W52,2023-12,Saturday,Alterado o arquivo readme.md,outro,geral
cisco,04b12ef,2023-12-30,2023-W52,2023-12,Saturday,Alterado o arquivo readme.md,outro,geral
cisco,f2e86f7,2023-12-30,2023-W52,2023-12,Saturday,Alterado o arquivo readme.md,outro,geral
cisco,93a755b,2023-12-30,2023-W52,2023-12,Saturday,Alterado o arquivo readme.md,outro,geral
cisco,4787d69,2023-12-30,2023-W52,2023-12,Saturday,Alterado o arquivo readme.md,outro,geral
cisco,cc9ebb4,2023-12-30,2023-W52,2023-12,Saturday,Alterado o arquivo readme.md,outro,geral
cisco,d844ce2,2023-12-30,2023-W52,2023-12,Saturday,Alterado o arquivo readme.md,outro,geral
cisco,b5806e5,2023-12-30,2023-W52,2023-12,Saturday,Alterado o arquivo readme.md,outro,geral
cisco,a999455,2023-12-30,2023-W52,2023-12,Saturday,Alterado o arquivo readme.md,outro,geral
cisco,bf9fe72,2023-12-30,2023-W52,2023-12,Saturday,Adicionado a pasta 23,outro,geral
cisco,540c5c6,2023-12-28,2023-W52,2023-12,Thursday,Alterado o arquivo readme.md,outro,geral
cisco,572c470,2023-12-28,2023-W52,2023-12,Thursday,Adicionado a pasta 22,outro,geral
cisco,668acf6,2023-12-28,2023-W52,2023-12,Thursday,Alterado o arquivo readme.md,outro,geral
cisco,e35b820,2023-12-28,2023-W52,2023-12,Thursday,Alterado o arquivo readme.md,outro,geral
cisco,b9de773,2023-12-27,2023-W52,2023-12,Wednesday,Alterado o arquivo readme.md,outro,geral
cisco,f45d6f9,2023-12-27,2023-W52,2023-12,Wednesday,Alterado o arquivo readme.md,outro,geral
cisco,5f15810,2023-12-27,2023-W52,2023-12,Wednesday,Adicionado a pasta 21,outro,geral
cisco,7d2a689,2023-12-27,2023-W52,2023-12,Wednesday,Alterado o arquivo readme.md,outro,geral
cisco,41348b2,2023-12-27,2023-W52,2023-12,Wednesday,Alterado o arquivo readme.md,outro,geral
cisco,c5ef2c4,2023-12-27,2023-W52,2023-12,Wednesday,Alterado o arquivo readme.md,outro,geral
cisco,2eafb5a,2023-12-27,2023-W52,2023-12,Wednesday,Alterado o arquivo readme.md,outro,geral
cisco,11ac0d3,2023-12-27,2023-W52,2023-12,Wednesday,Alterado o arquivo readme.md,outro,geral
cisco,b339f09,2023-12-27,2023-W52,2023-12,Wednesday,Alterado o arquivo readme.md,outro,geral
cisco,43c0949,2023-12-27,2023-W52,2023-12,Wednesday,Alterado o arquivo readme.md,outro,geral
cisco,2a92570,2023-12-27,2023-W52,2023-12,Wednesday,Alterado o arquivo readme.md,outro,geral
cisco,62183fa,2023-12-27,2023-W52,2023-12,Wednesday,Alterado o arquivo readme.md,outro,geral
cisco,be0e0c8,2023-12-27,2023-W52,2023-12,Wednesday,Alterado o arquivo readme.md,outro,geral
cisco,17f5e94,2023-12-27,2023-W52,2023-12,Wednesday,Alterado o arquivo readme.md,outro,geral
cisco,3d213e6,2023-12-27,2023-W52,2023-12,Wednesday,Adicionado a pasta 20,outro,geral
cisco,16ce32e,2023-12-27,2023-W52,2023-12,Wednesday,Alterado o arquivo readme.md,outro,geral
cisco,85d9fb3,2023-12-27,2023-W52,2023-12,Wednesday,Alterado o arquivo readme.md,outro,geral
cisco,2f6ae26,2023-12-27,2023-W52,2023-12,Wednesday,Alterado o arquivo readme.md,outro,geral
cisco,2d00e16,2023-12-27,2023-W52,2023-12,Wednesday,Alterado o arquivo readme.md,outro,geral
cisco,79559ca,2023-12-27,2023-W52,2023-12,Wednesday,Alterado o arquivo readme.md,outro,geral
cisco,e2c2137,2023-12-27,2023-W52,2023-12,Wednesday,Alterado o nome da pasta 19,outro,geral
cisco,dcd1b4c,2023-12-27,2023-W52,2023-12,Wednesday,Alterado o nome da pasta 18,outro,geral
cisco,924dd6d,2023-12-27,2023-W52,2023-12,Wednesday,Alterado o arquivo readme.md,outro,geral
cisco,be09eb9,2023-12-27,2023-W52,2023-12,Wednesday,Alterado o arquivo readme.md,outro,geral
cisco,cf96fb5,2023-12-27,2023-W52,2023-12,Wednesday,Alterado o arquivo readme.md,outro,geral
cisco,32d4d6e,2023-12-27,2023-W52,2023-12,Wednesday,Alterado o arquivo readme.md,outro,geral
cisco,73fa034,2023-12-27,2023-W52,2023-12,Wednesday,Adicionado a pasta 18,outro,geral
cisco,75305eb,2023-12-27,2023-W52,2023-12,Wednesday,Adicionado a pasta 18,outro,geral
cisco,5865745,2023-12-27,2023-W52,2023-12,Wednesday,Realizado revisão gramatical,outro,geral
cisco,de63bff,2023-12-27,2023-W52,2023-12,Wednesday,Realizado revisão gramatical,outro,geral
cisco,ba7d514,2023-12-27,2023-W52,2023-12,Wednesday,Realizado revisão gramatical,outro,geral
cisco,232d5e0,2023-12-27,2023-W52,2023-12,Wednesday,Realizado revisão gramatical,outro,geral
cisco,bca6297,2023-12-27,2023-W52,2023-12,Wednesday,Alterado o arquivo readme.md,outro,geral
cisco,05840dc,2023-12-27,2023-W52,2023-12,Wednesday,Alterado imagens,outro,geral
cisco,0d5d42f,2023-12-27,2023-W52,2023-12,Wednesday,Alterado o arquivo readme.md,outro,geral
cisco,3600919,2023-12-27,2023-W52,2023-12,Wednesday,Alterado o arquivo readme.md,outro,geral
cisco,70e8f25,2023-12-27,2023-W52,2023-12,Wednesday,Alterado o arquivo readme.md,outro,geral
cisco,15f5200,2023-12-27,2023-W52,2023-12,Wednesday,Alterado o arquivo readme.md,outro,geral
cisco,5c309cc,2023-12-27,2023-W52,2023-12,Wednesday,Alterado o arquivo readme.md,outro,geral
cisco,9895039,2023-12-26,2023-W52,2023-12,Tuesday,Alterado o arquivo readme.md,outro,geral
cisco,d8e8e94,2023-12-26,2023-W52,2023-12,Tuesday,Adicionado a pasta 17,outro,geral
cisco,bfc6fef,2023-12-26,2023-W52,2023-12,Tuesday,Alterado o arquivo readme.md,outro,geral
cisco,a1fae68,2023-12-26,2023-W52,2023-12,Tuesday,Alterado o arquivo readme.md,outro,geral
cisco,0f00726,2023-12-26,2023-W52,2023-12,Tuesday,Adicionado a pasta 16,outro,geral
cisco,f5353cb,2023-12-26,2023-W52,2023-12,Tuesday,Adicionado a pasta 16,outro,geral
cisco,bdd82ae,2023-12-26,2023-W52,2023-12,Tuesday,Alterado o arquivo readme.md,outro,geral
cisco,57c90b6,2023-12-26,2023-W52,2023-12,Tuesday,Alterado o arquivo readme.md,outro,geral
cisco,8e1dc7d,2023-12-26,2023-W52,2023-12,Tuesday,Alterado o arquivo readme.md,outro,geral
cisco,d9633b9,2023-12-26,2023-W52,2023-12,Tuesday,Alterado o arquivo readme.md,outro,geral
cisco,dce3504,2023-12-26,2023-W52,2023-12,Tuesday,Alterado o arquivo readme.md,outro,geral
cisco,1fbd034,2023-12-26,2023-W52,2023-12,Tuesday,Alterado o arquivo readme.md,outro,geral
cisco,9ab90bf,2023-12-26,2023-W52,2023-12,Tuesday,Adicionado a pasta 15,outro,geral
cisco,f003169,2023-12-26,2023-W52,2023-12,Tuesday,Adicionado a pasta 15,outro,geral
cisco,e16386f,2023-12-26,2023-W52,2023-12,Tuesday,Alterado o arquivo readme.md,outro,geral
cisco,d46c00c,2023-12-26,2023-W52,2023-12,Tuesday,Alterado o arquivo readme.md,outro,geral
cisco,772f0ae,2023-12-26,2023-W52,2023-12,Tuesday,Alterado o arquivo readme.md,outro,geral
cisco,510d367,2023-12-26,2023-W52,2023-12,Tuesday,Alterado o arquivo readme.md,outro,geral
cisco,bd61bb0,2023-12-26,2023-W52,2023-12,Tuesday,Alterado o arquivo readme.md,outro,geral
cisco,1f39394,2023-12-26,2023-W52,2023-12,Tuesday,Alterado o arquivo readme.md,outro,geral
cisco,0586a31,2023-12-26,2023-W52,2023-12,Tuesday,Alterado o arquivo readme.md,outro,geral
cisco,26bdd9f,2023-12-26,2023-W52,2023-12,Tuesday,Alterado o arquivo readme.md,outro,geral
cisco,3f588ed,2023-12-26,2023-W52,2023-12,Tuesday,Alterado o arquivo readme.md,outro,geral
cisco,23368b4,2023-12-26,2023-W52,2023-12,Tuesday,Alterado o arquivo readme.md,outro,geral
cisco,37637ae,2023-12-26,2023-W52,2023-12,Tuesday,Alterado o arquivo readme.md,outro,geral
cisco,39fe737,2023-12-23,2023-W51,2023-12,Saturday,Alterado o arquivo readme.md,outro,geral
cisco,e31f2d2,2023-12-23,2023-W51,2023-12,Saturday,Alterado o arquivo readme.md,outro,geral
cisco,09212e8,2023-12-23,2023-W51,2023-12,Saturday,Alterado o arquivo readme.md,outro,geral
cisco,182e2b3,2023-12-23,2023-W51,2023-12,Saturday,Alterado o arquivo readme.md,outro,geral
cisco,8004a1d,2023-12-23,2023-W51,2023-12,Saturday,Alterado o arquivo readme.md,outro,geral
cisco,78d32af,2023-12-23,2023-W51,2023-12,Saturday,Alterado o arquivo readme.md,outro,geral
cisco,af63384,2023-12-23,2023-W51,2023-12,Saturday,Alterado o arquivo readme.md,outro,geral
cisco,416a734,2023-12-23,2023-W51,2023-12,Saturday,Alterado o arquivo readme.md,outro,geral
cisco,98c2ec5,2023-12-23,2023-W51,2023-12,Saturday,Alterado o arquivo readme.md,outro,geral
cisco,352d25f,2023-12-23,2023-W51,2023-12,Saturday,Alterado o arquivo readme.md,outro,geral
cisco,01fd430,2023-12-23,2023-W51,2023-12,Saturday,Alterado o arquivo readme.md,outro,geral
cisco,726ebb9,2023-12-23,2023-W51,2023-12,Saturday,Alterado o arquivo readme.md,outro,geral
cisco,f643ce5,2023-12-23,2023-W51,2023-12,Saturday,Alterado o arquivo readme.md,outro,geral
cisco,4824d6f,2023-12-23,2023-W51,2023-12,Saturday,Alterado o arquivo readme.md,outro,geral
cisco,891caf8,2023-12-23,2023-W51,2023-12,Saturday,Alterado o arquivo readme.md,outro,geral
cisco,4663ed7,2023-12-22,2023-W51,2023-12,Friday,Alterado o arquivo readme.md,outro,geral
cisco,1163708,2023-12-21,2023-W51,2023-12,Thursday,Alterado o arquivo readme.md,outro,geral
cisco,de41668,2023-12-21,2023-W51,2023-12,Thursday,Adicionado a pasta 14 - Policing X Shapping,outro,geral
cisco,4d2ab1c,2023-12-21,2023-W51,2023-12,Thursday,Alterado o arquivo readme.md,outro,geral
cisco,f2b03ef,2023-12-21,2023-W51,2023-12,Thursday,Alterado o arquivo readme.md,outro,geral
cisco,70f4652,2023-12-21,2023-W51,2023-12,Thursday,Alterado o arquivo readme.md,outro,geral
cisco,3e9f04d,2023-12-21,2023-W51,2023-12,Thursday,Alterado o arquivo readme.md,outro,geral
cisco,daca620,2023-12-21,2023-W51,2023-12,Thursday,Alterado o arquivo readme.md,outro,geral
cisco,3a6f718,2023-12-21,2023-W51,2023-12,Thursday,Alterado o arquivo readme.md,outro,geral
cisco,873a9a5,2023-12-21,2023-W51,2023-12,Thursday,Adicionado a pasta 13,outro,geral
cisco,ca891b4,2023-12-20,2023-W51,2023-12,Wednesday,Alterado o arquivo Readme.md,outro,geral
cisco,ba769d9,2023-12-20,2023-W51,2023-12,Wednesday,Alterado o arquivo Readme.md,outro,geral
cisco,3747fe4,2023-12-20,2023-W51,2023-12,Wednesday,"Alterados os arquivos das pastas 10, 11 e 12",outro,geral
cisco,0b18ef5,2023-12-20,2023-W51,2023-12,Wednesday,Alterado o arquivo Readme.md,outro,geral
cisco,ef9f01f,2023-12-20,2023-W51,2023-12,Wednesday,Alterado o arquivo Readme.md,outro,geral
cisco,1cfe6dc,2023-12-20,2023-W51,2023-12,Wednesday,Alterado o arquivo Readme.md,outro,geral
cisco,060a27b,2023-12-20,2023-W51,2023-12,Wednesday,Alterado o arquivo Readme.md,outro,geral
cisco,7760d70,2023-12-20,2023-W51,2023-12,Wednesday,Alterado o arquivo Readme.md,outro,geral
cisco,a9b99bb,2023-12-20,2023-W51,2023-12,Wednesday,Alterado o arquivo Readme.md,outro,geral
cisco,d383172,2023-12-20,2023-W51,2023-12,Wednesday,Alterado o arquivo Readme.md,outro,geral
cisco,9838d1d,2023-12-18,2023-W51,2023-12,Monday,Alterado o arquivo Readme.md,outro,geral
cisco,cf5043a,2023-12-18,2023-W51,2023-12,Monday,Adicionado a pasta 12-Exemplo Prático de QoS - 03,outro,geral
cisco,52ac121,2023-12-15,2023-W50,2023-12,Friday,Alterado o arquivo readme.md,outro,geral
cisco,2d9ec55,2023-12-15,2023-W50,2023-12,Friday,Alterado o arquivo readme.md,outro,geral
cisco,8d4a01a,2023-12-15,2023-W50,2023-12,Friday,Adicionado a pasta 11-Exemplo Prático de QoS - 02,outro,geral
cisco,da88b3d,2023-12-15,2023-W50,2023-12,Friday,Adicionado a pasta 11-Exemplo Prático de QoS - 02,outro,geral
cisco,da055a7,2023-12-15,2023-W50,2023-12,Friday,Adicionado a pasta 11-Exemplo Prático de QoS - 02,outro,geral
